cid	text_comment	label	label_encoded
7426922906216743687	t dùng nóng mặt kinh nha	neg	0
7431040817525080839	Sao e sài lên mụn quá trời nghỉ sài luôn😳	neg	0
7433386719464882951	Dạ em da dầu, xài Anessa khoảng vài tiếng là bị kết mấy mảng trắng do da tiết dầu. Thì nên xài loại nào kềm dầu ok hơn ạ?	neg	0
7434066034787140358	Tui dùng chai hồng cay mắt	neg	0
7434434247122895623	Mình dùng kcn xanh lá thấy hơi dày mặt	neg	0
7437006028610454280	Tui pass do ko hợp ạ🥺	neg	0
7441229006415987473	T sài thử một đem mà lên mụn quá rr	neg	0
7441768990890279687	Mình pass ah. Bạn mình mua cho mà da dầu lắm lun k dùng dk	neg	0
7451020886838248210	Sao của e đặc là nó bị hư hả mn	neg	0
7452744425434792705	Tui xài chai xanh lá bị lên mụn viêm quá trời mà bóng dầu với ko kiềm dầu đâu nha mấy bà	neg	0
7455633861273142034	Xài anessa đúng cay mắt😭	neg	0
7455687973468930832	T dùng tím nhạt với xanh lá mà lên mụn qtr luôn:)) da t kh nhạy cảm nha	neg	0
7465556017011901192	Mình ở Nhật mua chai như trên 90g rẻ nhất ở Nhật là 750k mà về Việt Nam! Bán 350k. Vậy chỉ có thể hàng fake mọi ng mua chú ý	neg	0
7467454693884969746	Thoa cũng đẹp nhưng bám không tốt lắm và dễ trôi	neg	0
7470492073407808264	anh ơi, anh review con avene bản mới đi ạ em luỵ bản cũ cũ của nó mà giờ nó vàng quá huhu 🥺🥺	neg	0
7471262836619870984	Em pass auth mới test thử 1 lần dùng k hợp nên pass ạ	neg	0
7471486260809532167	pass 200 😭😭 hog hợppp	neg	0
7474043553410761490	cay mắt lắm	neg	0
7474128968926905104	bản màu trắng cũ ngon hơn	neg	0
7475694389043790610	Anessa đào lửa khách, ko hoàn tiền và lấy hàng. Loại mới ra bết chất khác khi mua ở guadian	neg	0
7476365557260976912	kh bn	neg	0
7479129531313439496	Kiềm dầu? Con loreal bí da sợ luôn á, mua dùng 2 lần vứt luôn	neg	0
7479263338599793416	tr ơi chỉ cần cải tiến k vàng chống nắng tốt kháng nc tốt là OK hết😌	neg	0
7479365298912543495	mà thấy có chữ uvmune400 nên tui hơi lo😂	neg	0
7480834425933972241	shock	neg	0
7480835483108885266	✅ tóm tắt là Duo+M hiện đc lưu hành tại VN ko chứa chất có nguy cơ gây ung thư	neg	0
7480856416120062727	Bán rùi á em nhưng hãng hết hàng nên chưa có mở lại	neg	0
7480866553559909138	vãi	neg	0
7480876817474667271	làm giật cả mình	neg	0
7480880769356743440	Nma cái duo+ e dùng k thấy gì luôn 😢😢 còn banh hơn :))	neg	0
7480882955007886097	@Thảo Vi nhầm loại 😌	neg	0
7480899837148988167	Cái duo+ dùng chẳng thấy cải thiện gì	neg	0
7480929402295403282	Ko nha e	neg	0
7480940349134766856	tr ơi tt,srm,sreum, kem ,h tới em bé xài lipikar hoang mang quá	neg	0
7480954738525012743	nghèo đã cú t 1 m*ng 😂😂	neg	0
7480988747375919880	Tôii xài 5 năm gòiii. Xongg phim đời tôiii r	neg	0
7481314083309011720	Sáng nay đọc cũng hoang mang quá trời ạ	neg	0
7481477534274765576	mới mua xog ln á...chưa sài nữa giờ nghe tin như sét đánh ngag tai 😥	neg	0
7481517639274365712	Bên Mỹ kiểm tra kỹ như vậy mới lòi ra, chứ ở vietnam có trời biết trong thành phần có gì. kem trộn còn bày bán nhan nhản ra ,Rén ngang. 🥶	neg	0
7482728519824278279	Dạo ni phờ lúp 😭	neg	0
7482787413862859538	Hồi đó t cũng mê lọ cũ dùng kèm cái gì mà thấy dễ thoa quá tr còn nâng tone đẹp, kiềm dầu ok nữa, rồi đổi qua mẫu mới coi rv bất ổn nên bỏ luôn	neg	0
7482797353284846344	Bản củ là chân ái luôn ,từ lúc đổi bản mới thấy bị thất vọng 😌	neg	0
7482800457103901458	má ơi, cứ na ná giống nhau. Gặp tao mù màu mua 1 hồi là tè le	neg	0
7482830722794406673	bản mới như l vậy đó, má nó mùi cồn mà vàng khè, ẩm bỏ mẹ ra. ai nói hợp da dầu t táng nhé, vứt xó 1 năm r 😭😭😭 tiếc tiền vc	neg	0
7482854890940220168	Bản hiện tại ai da trắng nó kéo tone da xuống 1-2 tone nha trời, xong còn dính áo nữa 😇	neg	0
7483045405451830036	tui giống bà á, từ khi nó chuyển sang màu vàng, xong t thoa lên mặt t thấy lúc đầu như bị vàng da. chuyển sang dùng vichy luôn	neg	0
7483065420451480327	T đang dùng nè má đánh xong trắng như bạch tạng,bết rệt	neg	0
7483163849283240712	t thấy bp tím nhạt nó nâng tone trắng bệch:))) kiểu giả cực luôn. mà da hỗn hợp thiên dầu dùng nó thành da khô luôn🥰	neg	0
7484267415897244434	chai dịch ốc sên lúc đầu êm thật mà càng dùng càng break out đó mấy mom, t khóc lun	neg	0
7484302989114540807	Ê tui đợi bà rw bảng mới nha, tui bị mê cái dòng cũ mà từ khi hãng đổi cái tui chia tay từ đó	neg	0
7484551132842345224	Nào mua bản mới nhớ lên review nghe bà. Tui chưa dám mua, đợt trước mua bản vàng khè vẫn còn ám ảnh, giờ đang dùng Martiderm	neg	0
7486830078806999815	mình dùng nó bị rát da và ngứa	neg	0
7487472195325854482	chưa hết mụn thì tù từ ha dùng kcn trời ơi	neg	0
7487486078056825620	Da mình hồi trước mụn như anh này bỏ biết bao nhiêu tiền mua sản phẩm trị mụn luôn mà vẫn không hết. Cái nản chán quá kh thèm sài gì hết, không dùng sữa rữa mặt luôn mà giờ mặt hết trơn mụn	neg	0
7487540565560247047	nói thật tui ko dám dùng kcn luôn á tới bây giờ hết mụn rồi cũng ko dám dùng lại	neg	0
7487842334002365202	tui dùng lên mụn é:))	neg	0
7487878331548353298	Con này dùng chán cực vón rồi cay mắt nữa	neg	0
7487890439229080321	e sài.còn 1 hộp y nguyên .chưa bóc.hazz.sài như bệnh gan giải đoạn cuối	neg	0
7487979696635872018	Fn đẹp nhma xuống tone vô cùng	neg	0
7488025078187574034	Con này bản cũ nó còn vàng khè cơ. Dùng đúng 1 lần ai cũng bảo như bị gan em phải pass vội 🤣	neg	0
7488113933145015058	Đấy. Còn vụ cái mùi sao sao nữa. Quên mất k chê 😂	neg	0
7488228841819751175	ngoài chống nắng tốt thì tất cả 0đ😌 chán ghê😅	neg	0
7488363872744555282	tui pass new màu càng còn hộp check auth thoải mái 4.0.0 cá (tui mún đổi sang beplain)	neg	0
7488369340632335111	T da khô dùng cũng khiếp đây. Chả mỏng nhẹ tí nào luôn. Da khô mà thoa lên nhìn mặt như chảo dầu thì các bạn đủ hiểu.	neg	0
7488407491652928274	Ôi thề 9h sáng bôi - 3h chiều xuống tone mặt đen xì	neg	0
7488544142676919058	Mình củng dùng kcn hãng này rồi. Xưa xài ko hợp bỏ. Nghe review bãng mới khen qá lại mua tiếp . Xong bỏ tiếp. Xài xong cuối ngày mặt tối sầm còn bóng lưỡng nửa chớ	neg	0
7488573888839287569	Con gái mình ko nói nhưng con trai làm ơn đừng mua chai này nó nâng toen thấy rõ nha , mình bị nhân viên hasaki bảo ko nâng nên mới mua mà ai dè chán lắm	neg	0
7488598613296923399	Có phải con k màu k b? Chống nắng tốt, cay mắt, k kháng nước hay mồ hôi. T t k thích	neg	0
7488661411577922312	Tôi nói phét đấy. Nó vàng từ trong chai rồi. Nhìn trong video bôi lên nó cũng vàng rõ mà 😂	neg	0
7488716910318748436	Con này dùng dưới lớp makeup thì đẹp tại nó dính, đánh cushion nó mướt mà yên tâm độ chống nắng	neg	0
7488737612703023873	Ê sao tui dùng lên mụn viêm quá trời💔💔	neg	0
7488741358417953554	thêm quả dính vào áo trắng thì thôi vứt luôn, khỏi tẩy🥺	neg	0
7489027161761481479	Hàng đắt nhỉ	neg	0
7489073690455163668	tui bị lên mụn ẩn ghê luôn😭	neg	0
7489961103553954578	hồi xưa cũng hay dùng anessa nhma h drop rùi vì giá cao qué mình chuyển sang mua innisfree dòng toneup á thấy rẻ hơn nhma trvia finish vẫn okee	neg	0
7489992686529184520	Rất dễ lên mụn á bà 🤡	neg	0
7490486272482509575	Nó làm lớp nền ngả vàng luôn đó b	neg	0
7490532764027110151	skin aqua dùng nó vừa bết vừa lộ luôn ấy chắc do t da dầu 🥹 má ơi nó tệ nhất các loại t từng dùng	neg	0
7490540762069779207	T da khô thì khum thấy bết, thấy finish mới bôi thì đẹp mà nó bị chảy mom ơi mom =))))	neg	0
7491168183501325074	Thề chuẩn nhá, ngày xưa sv t cũng dùng, mùi nồng mà kiểu khó chịu, mà bết bết nha. Từ đó tới h né lun	neg	0
7491174615797547794	Bản mới mua về vứt xó luôn🥺🥺🥺 tiếc dã man	neg	0
7491186995571884807	Chưa gì thấy khó chịu nên bỏ luôn chứ nó bùng mụn lên chắc t phốt luôn quá	neg	0
7491220965437195026	Ai hỏi mà m khai =)))))))	neg	0
7491305754830996231	Chê dài kcn này, vàng mặt, dính, cakey, chán, mua về dùng đúng 1 lần dục lun	neg	0
7491528228734026514	nhưng con xài bị nổi mụn ẩn cô ơi😭😭😭	neg	0
7491528757847999239	Xài nổi mụn tè lè luôn 😂😂😂 chắc ko hợp	neg	0
7491535089010197255	em sài bị cay mắt, khóc ròng cả ngày😭	neg	0
7491543222456714000	Tui bị kích ứng	neg	0
7491551013866898184	em sài quả này mụn quá trời dù em tẩy rất kỹ. Em k hiểu sao luôn á	neg	0
7491558633223176967	Sài mụn ẩn. Và mụn li ti	neg	0
7491655486497637141	Dùng 1-2 tiếng sau mặt 1 chảo dầu nha🙂	neg	0
7491703361894417160	ko nha bn, ko bt bn sao chứ mik bị kích ứng vì sử dụng KCN này	neg	0
7491765859472540434	tui cũng z, sợ luôn, mà lên xem review vẫn khen, nghi ngờ nhân sinh	neg	0
7491962656174981895	T cũng chê. Vàng, dính. Hãng này k có con kcn nào ok	neg	0
7492015772429239048	aaa nạn nhân của la rô chè đâyyyyy. bết rít vàng da, vónnnn. 🥲 đc cái ko lên mụn, vẫn cố dùng vì cái nư da t vs kcn chỉ cần ko lên mụn là đủ	neg	0
7492286598370263815	ra mồ hôi nó chảy trắng tè le😑	neg	0
7492327792961667848	Mùi hoá học..	neg	0
7492395012891132690	ê thiệt luôn á bạn nào mà nhiều da chết nha ôi thôi nó vón cục cực kỳ luôn á. còn về phần kiềm dầu t không thấy xi nhê gì luôn nha kiềm dầu trên da t được cỡ 2 tiếng mà đặc biệt là nhanh xuống tone	neg	0
7492406167811293972	thấy nó cứ nặng nặng	neg	0
7492718961159897874	Tại skin aqua của bà fa kè á 😂	neg	0
7492747552430490375	Ủaa khoan sao bà bít fake dị huhu	neg	0
7493008829873947400	"Dùng đc nhưng a thấy trên nền da mụn viêm nhiều 3-4 nốt trở lên thoa sẽ ko đẹp nha. Nó bị bị ""lởm chởm"" và làm da bị đỏ đỏ ấy. Tại con này nâng sáng hồng r cộng thêm sắc đỏ nữa thì kì lắm."	neg	0
7493025190839354119	B nào đổ nhiều dầu thì vẫn k nên dùng ạ :( vì mình thấy vẫn đổ dầu 😭😭	neg	0
7493380656384344850	sợ nó còn hơn ma nữa silicon ở giữa bảng thành phần siêu nhiều tui phải dùng dầu tẩy trang mới sạch !!!!	neg	0
7493398515880624913	Mình dùng anesa bị cay mắt và da bị mẩn đỏ, có phải mình bị dị ứng với cồn ở trong kcn ko?	neg	0
7493404807862518536	nó có cồn nên t ko dùng dc	neg	0
7493710735425979137	Acness thoa khá là đẹp ẩm tự nhiên mỗi tội mh dùng bị vón cục😅	neg	0
7493773676878349063	Skin Aqua pha kè nè. Chữ essence sai mẫu chữ. Hàng xịn kem bên trong màu tím hồng có mùi cồn nhẹ ý.	neg	0
7494138483687293714	Có ai giống tui ko xài KCN này khó tán, tán xong nền cứ bị bí bí rít rít	neg	0
7494638133406778120	la roche posay t mua về, nó kiểu bết dính dính, mùi hắc mà kiểu ấy vãi, tr oi t phải mua beplain xài đỡ còn chai đó t cho mek t☺️	neg	0
7494644629124547348	ai định mua con xanh dương thì cân nhắc nhé, thấm nhanh nên t bôi dày nhưng 2 tháng sau da xuống tone rõ	neg	0
7494884796452717330	Nhma bản mới hơi xu nha	neg	0
7494955673148130066	C nói chuẩn luôn. Con này kiềm dầu kém😌😌😌.	neg	0
7495011359545885457	Tím nhạt e dùng lại bị lên mụn 🥲	neg	0
7495020616745026311	dở vc , da t trc giờ láng mịn dùng con này vào cái mụn ẩn lên ồ ạt , t tẩy trang rất kĩ nha cũng không thấm vào đâu , chất nó đặc lắm kh hợp cho da bạn nào nhiều dầu đâu	neg	0
7495027085648528183	Tím đậm lên da em ngăm là nó trời ơi đất hỡi luôn chị ơi 🤣🤣🤣 bởi em chị dám dùng nó cho cổ thôi chứ lên mặt thì ulatr 😭😭😭	neg	0
7495054743469032210	T đi mưa phớt nhẹ mà chảy tè le	neg	0
7495323727640036114	E trải nghiệm con này tệ lắm ạ, xuống tone, xỉn màu, vàng, dây hết ra khẩu trang xong lem nhem cứ bẩn bẩn sao í 😭	neg	0
7495611168352289554	T dùng bị mụn…bung mặt luôn 🥲	neg	0
7495626998775186194	Ê đúng thật nha, kiềm dầu rất tệ, t thoa đi học từ 7h sáng đến 11r trưa thôi là về dầu nó như muốn vắt ra chiên trứng được luôn á, đó là t có phủ phấn rồi nó đỡ được chút chứ k phủ phấn chắc như cái chảo dầu mất🥲	neg	0
7495691006039245576	Da dầu thì thôi nghỉ xài :))	neg	0
7495709023732712200	Hông nha em	neg	0
7495716413597418258	Ko hiểu sao t dùng con này mặt mụn tùm lum. Dừng là hết ý 🥺	neg	0
7495757981230039815	rồi có điềm rồi😂	neg	0
7495939182090552072	em bôi con này xong da mặt vàng như nghệ luôn , quá trời hối hận 😌	neg	0
7495984702215734032	cái kem trị mụn của nó cũng pr dữ lắm, mà tui xài rát da, r bị break out quá trời	neg	0
7496018900250329874	Tuu cảm giác hãng này kén ng xài nha :)))	neg	0
7496058021984289544	Ôi t ghét con LRP này cực, bôi nó ẩm bóng nhớt, dính dính chảy chảy nhìn vừa ghê mà cảm giác thì ko thể chịu nỏii	neg	0
7496357069831488263	Tui thấy nó nhớp nháp lắm	neg	0
7496430861262029586	một cái mặt mà dùng cỡ đó🤡	neg	0
7496765363733152520	vàng khèee	neg	0
7497251707581383431	ANY là đồ trộn mà	neg	0
7497439371529716498	Vãi anessa thua cocoon về độ chống nắng luôn á 💔💔	neg	0
7497455590413222674	Da người khác tờ giấy đó mấy má ơi	neg	0
7497468363087348487	Hãng này t dùng mấy con đều k thích	neg	0
7497468449309213447	Đúng rồi đó. Bài này là bài chê 😂	neg	0
7497499524514349832	Né any giùm	neg	0
7497883022748205842	test cho trẻ con coi à	neg	0
7497890711657857808	Pas chai vang nap xanh 60ml nguyên tem 250k + tang luon chai 60 ml mjh khui sd 1 lần da khong hop len mun	neg	0
7497961408630752008	Cái nhạc 😭😭😭	neg	0
7498276575939412743	bạn tui sài Laroche mới chiều mà cái mặt nó vàng khè lun á , 😌	neg	0
7498343652419650322	Dùng l’oreal vạch đỏ bị đỏ và da bị xưng sợ tới già 🥰	neg	0
7498636528853435154	mùi khó chịu lắm í, xỉn vàng da cuối ngày nữa	neg	0
7498636625833100052	sợ luôn con La roche này, t nói cái da nó xuống màu thôi rồi luôn	neg	0
7498917515642553095	Các bà ơi sao toi dùng nóng ran hết mặt, có sao k zay🥲	neg	0
7499150211819143944	Nó chảy vệt trắng khi nắng bay ơi	neg	0
7499416313577112340	Nó trôi siêu nhanh😀	neg	0
7499541815957603080	Anh biết tại sao mí a lệch ko Trọng? Vì a xin tiền ny đi cắt mí nhưng a sống dí ra đèo nên trời ko thương a	neg	0
7499542015979307783	Ngoài đời diễn viên Quang Trọng này làm khổ chị người yêu khủng khiếp lắm	neg	0
7499542965544010514	Ngoài đời toàn yêu các c hơn tuổi rồi dụ các chị bao nuôi. Ai ko nuôi nó nó thao túng tinh thần, nó hanh\ ha. Cho khổ	neg	0
7499543053972226824	Quang Trọng là 1 tên ái kỷ	neg	0
7499544413602841362	Khổ thân chị ngy ngoài đời của anh này, a này ngoài đời đáng sợ lắm.	neg	0
7499544485304369928	Khổ thân chị ngy ngoài đời của anh này, a này ngoài đời đáng sợ lắm.	neg	0
7499546720902398727	Lợi dụng phụ nữ là nghề của thằng này	neg	0
6977383620424762138	còn kem chống nắng cho da thường thì sao ạ??	neu	1
6977385265648173826	Da dầu thì sài sữa rửa mặt nào v chị ???	neu	1
6977749499381121793	Có loại kcn vật lý hoặc vật lý lai hoá học kiềm dầu ko ạ	neu	1
6979129336007852802	Cô review srm trà xanh đc k ạ	neu	1
6979428631886365442	em da thường mà bị mụn thì nên dùng kem chống nắng nào ạ?	neu	1
6981744593870291738	bác sĩ làm nhiều sp về da dầu mụn đi ạ . Cảm ơn bs	neu	1
6982737229101908763	Dòng cell ok k c	neu	1
6986512920129880859	Chj oi e nam tan nhang nên dùng loai nao vay.da e kho	neu	1
6988362872904549121	bà bầu thì dug đk những dòng kcn nào ạ bs	neu	1
6988387607873422107	serum b5 nào hỗ trợ điều trị mụn cho da dầu tốt ạ ( giá phải chăng)	neu	1
6989479454364664602	kcn màu xanh của 9wish có tốt k ạ	neu	1
6992109292778291994	bác ơi Eucrin chai cao thon giog trong clip vs loại chai dẹp lùn xài nào tốt hơn vậy ạ.nó khác nhau ko ạ	neu	1
6993537426367349530	Da hiện tại tốt ko mụn ẩn trắng đều nhưng muốn da căng bóng nên dùng bha và retinol của obagi ko ạ	neu	1
6998492825595675418	Trong mấy loại này thì loại nào nâng tông hả chị	neu	1
7002759760114582299	Bsy có thể tvan cho em đc k ạ	neu	1
7003563276609569563	bs review về kcn Anessa típ màu trắng 90gr của Nhật với ạ ! e mong bs sớm ra video ạ☺️☺️☺️☺️	neu	1
7003578968972526363	da dầu mụn xài loại này đc k mn	neu	1
7003635887750382363	Review kcn 9-10/10 đi ạ	neu	1
7003688508187886337	Review kcn skin 1004 đi	neu	1
7003722403675177730	mig nghi là kcn hãy mỹ phẩm là đều tùy da của môi ng các b ạ ...ng hợp ng k mn rùy viu ok lam mà mig thấy k ok vs mig	neu	1
7004274317962396442	Khi thoa kem chống nắng này các bạn nhớ là vỗ đều, không nên miết thoa nhé 😉	neu	1
7004354038330573595	dạ dầu có sử dụng đc không ạ	neu	1
7004437570616623898	chính xác. review kcn avene đi a	neu	1
7006943307213603610	review bha obagi đi a	neu	1
7008591780874797851	Có ai sài thấy bí da kh ạ	neu	1
7009244008137016065	Giống như những gì anh nói luôn k sao cái nào cả	neu	1
7009300196111336193	Da hhtd ít mụn mà đang treat thì dùng kcn nào ý bác ơi	neu	1
7009883812973200154	Dùng cho mẹ bầu dc ko bs. Mẹ bầu dungg dưỡng da loại sp nào dc ạ	neu	1
7010612234066379547	có kcn nào cho da dầu mụn k ạ	neu	1
7010638904819417857	dạng xịt tốt k ạ	neu	1
7010810773656077082	em dùng kem dưỡng rồi thoa chống nắng lên, hay chỉ thoa kem chống nắng thôi khi ra đường dạ bác sĩ?	neu	1
7012420241431184154	Cô ơi kcn laroche loại hộp vuông da nhạy cảm với mụn dùng được không ạ?	neu	1
7014453278327145218	da nhạy cảm sd đc ko chị	neu	1
7018819730119508763	Em mới đổi sang kem chống nắng Truecica mà châm chích mặt là do da không hợp hay mới sdụng chưa quen vậy em có tiếp sử dụng nữa không ạ	neu	1
7040232429055410945	bác sĩ làm clip review về kcn Cell Fusion C cho da dầu đi ạ.	neu	1
7042487303478330114	mua ở đâu c	neu	1
7068981576222999297	bs ơi e đang sài klenzit MS da bị khô , bong tróc thì dùng kem dưỡng ẩm klairs midnight đc ko ạ?	neu	1
7068985656059527938	Dạng sữa có chứa cồn. E sử dụng rồi nên biết.	neu	1
7069004582227378945	Xem xét ví tiền á bác sĩ 😢	neu	1
7069016030193976065	em ngồi máy tính nhìu xài 2 loại này dc hông anh🥰	neu	1
7069034313610314498	vâng cảm ơn bạn ^^	neu	1
7069036083716211457	Chỉ dùng kem chống nắng vạch vàng khi ra đg được không ạ, k dùng thêm serum hay các phần lót đc k ạ?	neu	1
7069036955065402113	các bạn nên thoa trên nền da trần ẩm nước hoặc nền da serum toner ẩm, xoa nhiều hoạt chất và không biết cách thoa thì sẽ vón cục vì vạch xanh khô rất nhanh	neu	1
7069043374782890754	Dạng sữa bôi đeo khẩu trang có dính k ạ	neu	1
7069047141809390337	Em da dầu dùng của anessa đc k ạ anh ơi	neu	1
7069067166720803586	bsi ơi tuyệt đối thì ko thee tuyệt đối nha 😂	neu	1
7069069255794934530	Da khô đi ạ🥰	neu	1
7069109010037031682	Kcn này dùng rất thích mỗi tội hơi đắt🥲	neu	1
7072934422722986754	có kem là trắng d xịn ko a	neu	1
7073224351063737089	vạch xanh có nâng tone không ạ	neu	1
7073310533977948930	Da đang bị mụn có nên bôi kem chống nắng k ạ	neu	1
7073746211329131265	Dùng avene dx k chị	neu	1
7073759733659763457	làm thế nào mua đc bản này ạ	neu	1
7073760005224678146	C ơi cho e hỏi da dầu mụn dùng mask gì đc ạ	neu	1
7073776765457400578	tv để mình mua đc ko	neu	1
7073781797452710658	☝️C bấm vào tên của e nhé !	neu	1
7073781887416582914	E dùng naruko đi , có tràm trà phù hợp dầu mụn nè	neu	1
7073781957410308866	Da thường ít dầu c dùng bản vuông nhé	neu	1
7073782010783400705	Xịn sò , mà tìm em ấy hơi khó thui 😁	neu	1
7073782135441654529	E bôi từng ít 1 , vỗ nhẹ cho thấm rùi bôi lớp khác nhé .	neu	1
7073811889356342017	Chị ơi kcn nào cho da dầu có thâm mụn mà bịch khẩu trang suốt k ngồi may lạnh k ạ	neu	1
7074564950852879105	Thử xem có đỡ vón kh nè 😅	neu	1
7074577670369133313	Dùng kem dưỡng gì để k bị vón ạ	neu	1
7074608597615346434	chị thoa Megaduo xong rồi để khô sau đó xịt thêm một lớp xịt khoáng hoặc kem dưỡng ẩm là kcn nó sẽ kh vón đâ. 🥰	neu	1
7074612869912232706	Có cái này cái kia , còn k nhược điểm thì lên dòng cao hơn nè	neu	1
7074615743702565633	Một cách khác cho các b nếu vẫn dùng các bước như megadou...trc kcn thì sau khi aply hết các bước đợi ráo tầm 5’ rồi chấm kcn LRP lên các điểm trên	neu	1
7074619974874694401	Vận động ra mồ hôi có bị trôi , chảy thành vệt trắng ko ạ	neu	1
7074624809632121602	mình đã đến cái tầm mà megadou trước r larosh sau mà vẫn k vón 😂	neu	1
7074625430138307330	Vạch xanh mới dành cho da dầu mụn chứ ạ? Hay em nhầm nhỉ🥺	neu	1
7074638128514089729	Ngủ đi c ơi	neu	1
7074640708594221825	trước dùng vạch vàng mà nó bóng quáaa chị ơi, nặng nặng nữa. được cái lành tính dễ chịu quá trời	neu	1
7074786510071235329	Kem dưỡng carave da dầu mụn sử dụng ổn không ạ???🥰🥰	neu	1
7074844500254065409	Chi cho cực vậy trời kem chống nẮng tui xài dưỡng hay k dưỡng cũng bôi êm ru, tiện lợi hơn nhiều	neu	1
7074847580429714177	dùng đủ ẩm để đỡ vón	neu	1
7074875115498078977	Chai carave đó dùng tối mà bạn dùng sáng luôn hả	neu	1
7074983366625362689	bôi C k bik có vón k ta. niacinamide, C, kem khoá ẩm. KCn này .	neu	1
7075237964674188034	ai cần kem dưỡng forencos ko ạ	neu	1
7075315158159360770	dạ chị cho em hỏi .sáng em dùng srm -toner-megadua-dưỡng đermacos-kcn laroche vạch xanh cứ bị vón nên sử lý ntn ạ🥰	neu	1
7076251215423701761	Bạn tham khảo kcn bên mk nhé🥰	neu	1
7076290139525530369	kem dưỡng cerave bôi rồi tới kcn k vón đúng k b	neu	1
7079820053771715329	Em xin tip dưỡng trắng da mặt nha	neu	1
7079830159016690433	Laroche có kem dưỡng ẩm k mn. Da nhạy cảm bôi loại nào cũng bị lên mụn 🥺	neu	1
7082024789623522050	Dựa vào đâu và điều gì bạn nói em này chưa đủ đô với da treatment????	neu	1
7082052485439390466	bảo rv 3 cái r rv mỗi anessa	neu	1
7082055293491757825	Hóng 2 em kcn sau quá anh. Sinh viên khum có tiền chơi Aness huhu	neu	1
7082062477244252929	HA với Collagen làm trắng? Bạn chắc chưa? 😌	neu	1
7082164601068110593	Hihi e đợi thêm mấy clip sau nhe🥰	neu	1
7082164690071552769	A có làm clip Kcn skinaqua r á	neu	1
7082299910691488513	2 loại kia thì sao ạaa	neu	1
7082377961583674113	Có clip r á e	neu	1
7083485293869073154	Sao mình thấy mn nói cho da treatment mà ta	neu	1
7087933914950124290	Kcn avene cho da dầu thì s ạ	neu	1
7087971545192547074	kem chống nắng cho da thường đến khô đi ạ	neu	1
7088166894670578433	nên dùng tẩy da chết nào ạ	neu	1
7088174923767825154	lên KCN cho da khô đi ạ	neu	1
7088188690392367874	Có bôi lại trong ngày k ạ ?	neu	1
7088263338777920257	Có nhé 4 tiếp e aplai laii cn nhé	neu	1
7088668244030522113	Cứ quay vào trong nhìn gì vậy	neu	1
7089011817678668545	Kcn da dầu cho bầu đi c ơi. Cám ơn c ạ	neu	1
7090867586221114114	Dùng đc cho da khô ko bs	neu	1
7090897402592379650	Da bạn thuộc nhóm da gì ạ	neu	1
7090905735143375617	mua ở đâu ạ	neu	1
7090968591138833154	Có nâng tone k ak	neu	1
7091132242512839426	Bạn nên mua ở những cơ sở uy tín đảm bảo chất lượng, hoặc ban có thể mua của mình ạ ^^	neu	1
7091150182490096386	Muốn mua hàng thì mua ở đâu ạ?	neu	1
7099604111871984385	Tui cũng thấy v🥰	neu	1
7100480842786947841	kcn đầu nhưng dạng sữa thì ổn k ạ	neu	1
7100935895242965762	bs cho mình hỏi vì sao mình dùng kcn dạng đặc đều bí lỗ chân lông ạ	neu	1
7102089414121308930	Do tính chất công việc phải đeo khẩu trang cả ngày. Thì dùng kcn nào cho da dầu dễ nổi mụn ạ	neu	1
7102219396391092993	em cx đang dùng la rouche posay	neu	1
7102286447600075522	hỏi ngu xí có màng lọc như nào mà nói có thể dành cho da treatment đc vậy ạ?	neu	1
7102937955278668546	fanoma có chống nc bs oi	neu	1
7103472554849518337	Hơi trắng xíu😂	neu	1
7103868666961969922	la roche posay dạng sữa thì sao ạ	neu	1
7104439982433764097	Tìm hiểu đi😂	neu	1
7105209266483479297	😳Lí do gì nói nó không chống nước??	neu	1
7107102495209472794	me too ,tui hay vỗ chứ ko thoa z😅	neu	1
7107173067558404891	Dùng serum của loreal sau đó bôi kcn có bị vón ko e	neu	1
7107601003159012122	E cũng cảm nhận giống chị vậy ak😁😁	neu	1
7107614515793298203	Mình cũng y chang luôn á k hiểu vì sao luôn	neu	1
7107632756163199770	đr của em da dầu mà nó bóng loáng nâng tông đó	neu	1
7107898255870477082	Bs điều trị da mình chỉ là dưỡng ẩm mỏng nhẹ rùi bơm kcn ra lòng bàn tay xoa đều rồi áp lên mặt bôi sẽ hạn chế vón	neu	1
7107912902627754778	Ủa giống ý mình luôn á! Nhiều lúc k hiểu sao luôn?!? Rất tâm linh 😂	neu	1
7107967669605057307	Chính xác v luôn á c, có loại nào chống nắng da treatment tốt cho da dầu ko c	neu	1
7110860196066968346	dạ bs cho em hỏi, kcn laroche đã bầu dủng được không ạ? em cám ơn bs. .	neu	1
7110924245081588507	loroche posay là hãng của tập đoàn loreal đó ạ	neu	1
7110927648490062618	cái này có chống nc ko a	neu	1
7110933134405141274	em da hhtd sắp đi quân sự ở trg có xài bha,b3 ,vs klenzit ms nên xài kcn này , vichy vạch xanh hay ecurin ạ	neu	1
7110938523666678554	bôi 2 loại kcn đc hả a ??😳😳 e sợ bị ảnh hưởng màn lọc quá	neu	1
7110942923915281179	có hôi k a. mình đang dùng mà mùi nặng lắm . đi xe đeo khẩu trang + nắng + mệt. xỉu	neu	1
